datetime_jst,Open,High,Low,Close
2026-08-27 00:00:00+09:00,159.4029998779297,159.41299438476562,159.37600708007812,159.3800048828125
2026-08-27 00:05:00+09:00,159.3800048828125,159.39199829101562,159.3459930419922,159.3509979248047
2026-08-27 00:10:00+09:00,159.3509979248047,159.3730010986328,159.3350067138672,159.36399841308594
2026-08-27 00:15:00+09:00,159.36700439453125,159.38499450683594,159.3489990234375,159.35699462890625
2026-08-27 00:20:00+09:00,159.3520050048828,159.3820037841797,159.3509979248047,159.36199951171875
2026-08-27 00:25:00+09:00,159.3679962158203,159.38299560546875,159.36000061035156,159.36500549316406
2026-08-27 00:30:00+09:00,159.3699951171875,159.3769989013672,159.35499572753906,159.3560028076172
2026-08-27 00:35:00+09:00,159.35800170898438,159.36700439453125,159.34300231933594,159.3489990234375
2026-08-27 00:40:00+09:00,159.3419952392578,159.35499572753906,159.3179931640625,159.35299682617188
2026-08-27 00:45:00+09:00,159.3489990234375,159.35699462890625,159.31300354003906,159.33099365234375
2026-08-27 00:50:00+09:00,159.32899475097656,159.39300537109375,159.3249969482422,159.36300659179688
2026-08-27 00:55:00+09:00,159.35800170898438,159.39199829101562,159.34500122070312,159.36500549316406
2026-08-27 01:00:00+09:00,159.36199951171875,159.3719940185547,159.34100341796875,159.34800720214844
2026-08-27 01:05:00+09:00,159.3459930419922,159.35699462890625,159.33700561523438,159.35000610351562
2026-08-27 01:10:00+09:00,159.35299682617188,159.36399841308594,159.3209991455078,159.32400512695312
2026-08-27 01:15:00+09:00,159.32899475097656,159.32899475097656,159.29400634765625,159.30799865722656
2026-08-27 01:20:00+09:00,159.30799865722656,159.33700561523438,159.30299377441406,159.3300018310547
2026-08-27 01:25:00+09:00,159.3300018310547,159.3509979248047,159.32000732421875,159.34300231933594
2026-08-27 01:30:00+09:00,159.34500122070312,159.3699951171875,159.33799743652344,159.36399841308594
2026-08-27 01:35:00+09:00,159.36099243164062,159.3780059814453,159.35800170898438,159.37399291992188
2026-08-27 01:40:00+09:00,159.3679962158203,159.38800048828125,159.36500549316406,159.37600708007812
2026-08-27 01:45:00+09:00,159.3769989013672,159.39700317382812,159.35899353027344,159.35899353027344
2026-08-27 01:50:00+09:00,159.35899353027344,159.41700744628906,159.35499572753906,159.41200256347656
2026-08-27 01:55:00+09:00,159.41700744628906,159.42799377441406,159.4080047607422,159.41700744628906
2026-08-27 02:00:00+09:00,159.41200256347656,159.41799926757812,159.38499450683594,159.4029998779297
2026-08-27 02:05:00+09:00,159.39999389648438,159.427001953125,159.39700317382812,159.41600036621094
2026-08-27 02:10:00+09:00,159.41600036621094,159.42599487304688,159.40499877929688,159.40499877929688
2026-08-27 02:15:00+09:00,159.406005859375,159.4149932861328,159.3699951171875,159.37399291992188
2026-08-27 02:20:00+09:00,159.3780059814453,159.39199829101562,159.3679962158203,159.37100219726562
2026-08-27 02:25:00+09:00,159.37100219726562,159.38699340820312,159.36900329589844,159.3769989013672
