datetime_jst,Open,High,Low,Close
2026-08-25 00:00:00+09:00,159.19500732421875,159.2010040283203,159.14199829101562,159.1490020751953
2026-08-25 00:05:00+09:00,159.1479949951172,159.1699981689453,159.1219940185547,159.13999938964844
2026-08-25 00:10:00+09:00,159.13999938964844,159.14700317382812,159.1199951171875,159.1280059814453
2026-08-25 00:15:00+09:00,159.12899780273438,159.14700317382812,159.11900329589844,159.13900756835938
2026-08-25 00:20:00+09:00,159.13900756835938,159.17100524902344,159.13099670410156,159.16099548339844
2026-08-25 00:25:00+09:00,159.15499877929688,159.16299438476562,159.06300354003906,159.08399963378906
2026-08-25 00:30:00+09:00,159.07899475097656,159.1479949951172,159.06900024414062,159.1300048828125
2026-08-25 00:35:00+09:00,159.1300048828125,159.15899658203125,159.12399291992188,159.15699768066406
2026-08-25 00:40:00+09:00,159.14999389648438,159.16900634765625,159.13999938964844,159.15899658203125
2026-08-25 00:45:00+09:00,159.15499877929688,159.16600036621094,159.1269989013672,159.1300048828125
2026-08-25 00:50:00+09:00,159.1280059814453,159.15899658203125,159.12100219726562,159.14199829101562
2026-08-25 00:55:00+09:00,159.1439971923828,159.19400024414062,159.14199829101562,159.1699981689453
2026-08-25 01:00:00+09:00,159.1699981689453,159.19500732421875,159.0570068359375,159.0919952392578
2026-08-25 01:05:00+09:00,159.0919952392578,159.11900329589844,159.07000732421875,159.11300659179688
2026-08-25 01:10:00+09:00,159.1060028076172,159.1219940185547,159.06500244140625,159.0800018310547
2026-08-25 01:15:00+09:00,159.08299255371094,159.0919952392578,159.04400634765625,159.05999755859375
2026-08-25 01:20:00+09:00,159.05999755859375,159.08399963378906,159.04100036621094,159.0570068359375
2026-08-25 01:25:00+09:00,159.0590057373047,159.08399963378906,159.04200744628906,159.07899475097656
2026-08-25 01:30:00+09:00,159.0749969482422,159.08399963378906,159.0449981689453,159.07000732421875
2026-08-25 01:35:00+09:00,159.07000732421875,159.0780029296875,159.0,159.0449981689453
2026-08-25 01:40:00+09:00,159.03799438476562,159.09100341796875,159.03799438476562,159.08200073242188
2026-08-25 01:45:00+09:00,159.07699584960938,159.11099243164062,159.05999755859375,159.08999633789062
2026-08-25 01:50:00+09:00,159.08999633789062,159.0989990234375,159.07000732421875,159.0919952392578
2026-08-25 01:55:00+09:00,159.09100341796875,159.12399291992188,159.0679931640625,159.072998046875
2026-08-25 02:00:00+09:00,159.06399536132812,159.08900451660156,159.0500030517578,159.08900451660156
2026-08-25 02:05:00+09:00,159.08299255371094,159.10899353027344,158.97999572753906,159.06100463867188
2026-08-25 02:10:00+09:00,159.0540008544922,159.0970001220703,159.04600524902344,159.08200073242188
2026-08-25 02:15:00+09:00,159.08099365234375,159.11300659179688,159.06100463867188,159.09500122070312
2026-08-25 02:20:00+09:00,159.08999633789062,159.16900634765625,159.08999633789062,159.15499877929688
2026-08-25 02:25:00+09:00,159.16200256347656,159.1750030517578,159.13999938964844,159.14100646972656
2026-08-25 02:30:00+09:00,159.1439971923828,159.17100524902344,159.1199951171875,159.1580047607422
2026-08-25 02:35:00+09:00,159.16000366210938,159.16700744628906,159.14100646972656,159.14500427246094
2026-08-25 02:40:00+09:00,159.1529998779297,159.1750030517578,159.14500427246094,159.1580047607422
2026-08-25 02:45:00+09:00,159.1649932861328,159.19200134277344,159.1490020751953,159.1699981689453
2026-08-25 02:50:00+09:00,159.1750030517578,159.18899536132812,159.1580047607422,159.16799926757812
2026-08-25 02:55:00+09:00,159.16799926757812,159.17799377441406,159.14599609375,159.15699768066406
2026-08-25 03:00:00+09:00,159.1540069580078,159.17599487304688,159.13999938964844,159.16099548339844
2026-08-25 03:05:00+09:00,159.16099548339844,159.197998046875,159.16099548339844,159.18299865722656
