datetime_jst,Open,High,Low,Close
2026-09-15 00:00:00+09:00,154.71299743652344,154.7310028076172,154.64999389648438,154.68800354003906
2026-09-15 00:05:00+09:00,154.6929931640625,154.697998046875,154.52099609375,154.6280059814453
2026-09-15 00:10:00+09:00,154.6280059814453,154.63699340820312,154.54299926757812,154.60400390625
2026-09-15 00:15:00+09:00,154.5970001220703,154.65899658203125,154.5970001220703,154.60699462890625
2026-09-15 00:20:00+09:00,154.60699462890625,154.6320037841797,154.54200744628906,154.54400634765625
2026-09-15 00:25:00+09:00,154.54200744628906,154.58399963378906,154.5189971923828,154.57000732421875
2026-09-15 00:30:00+09:00,154.57000732421875,154.60499572753906,154.447998046875,154.48300170898438
2026-09-15 00:35:00+09:00,154.47999572753906,154.49000549316406,154.3769989013672,154.3820037841797
2026-09-15 00:40:00+09:00,154.38299560546875,154.43099975585938,154.33200073242188,154.37399291992188
2026-09-15 00:45:00+09:00,154.36700439453125,154.44700622558594,154.36700439453125,154.41799926757812
2026-09-15 00:50:00+09:00,154.4250030517578,154.45799255371094,154.41000366210938,154.4239959716797
2026-09-15 00:55:00+09:00,154.42799377441406,154.44200134277344,154.40199279785156,154.4239959716797
2026-09-15 01:00:00+09:00,154.41799926757812,154.45799255371094,154.38299560546875,154.44000244140625
2026-09-15 01:05:00+09:00,154.43800354003906,154.4550018310547,154.36900329589844,154.38999938964844
2026-09-15 01:10:00+09:00,154.38800048828125,154.38800048828125,154.31100463867188,154.36099243164062
2026-09-15 01:15:00+09:00,154.3699951171875,154.38699340820312,154.31199645996094,154.38299560546875
2026-09-15 01:20:00+09:00,154.3769989013672,154.3990020751953,154.34500122070312,154.3509979248047
2026-09-15 01:25:00+09:00,154.35899353027344,154.4080047607422,154.3459930419922,154.38800048828125
2026-09-15 01:30:00+09:00,154.38999938964844,154.43499755859375,154.33700561523438,154.4290008544922
2026-09-15 01:35:00+09:00,154.42300415039062,154.43800354003906,154.38999938964844,154.4080047607422
2026-09-15 01:40:00+09:00,154.40499877929688,154.41400146484375,154.36500549316406,154.4080047607422
2026-09-15 01:45:00+09:00,154.39999389648438,154.4320068359375,154.26100158691406,154.3159942626953
2026-09-15 01:50:00+09:00,154.3209991455078,154.33799743652344,154.27099609375,154.3000030517578
2026-09-15 01:55:00+09:00,154.2989959716797,154.3260040283203,154.27499389648438,154.32000732421875
2026-09-15 02:00:00+09:00,154.31900024414062,154.36500549316406,154.29400634765625,154.35899353027344
2026-09-15 02:05:00+09:00,154.35400390625,154.38099670410156,154.33700561523438,154.35000610351562
2026-09-15 02:10:00+09:00,154.35000610351562,154.36900329589844,154.3179931640625,154.36399841308594
2026-09-15 02:15:00+09:00,154.36399841308594,154.38600158691406,154.35299682617188,154.3780059814453
2026-09-15 02:20:00+09:00,154.3780059814453,154.41200256347656,154.37600708007812,154.39500427246094
2026-09-15 02:25:00+09:00,154.3979949951172,154.41900634765625,154.38099670410156,154.39700317382812
2026-09-15 02:30:00+09:00,154.3939971923828,154.41400146484375,154.36700439453125,154.39599609375
2026-09-15 02:35:00+09:00,154.39500427246094,154.42100524902344,154.38600158691406,154.39700317382812
2026-09-15 02:40:00+09:00,154.39199829101562,154.42599487304688,154.38999938964844,154.41099548339844
2026-09-15 02:45:00+09:00,154.41000366210938,154.42599487304688,154.39100646972656,154.39300537109375
2026-09-15 02:50:00+09:00,154.39300537109375,154.41000366210938,154.35499572753906,154.36399841308594
2026-09-15 02:55:00+09:00,154.3730010986328,154.4029998779297,154.35499572753906,154.39500427246094
2026-09-15 03:00:00+09:00,154.3990020751953,154.41299438476562,154.34500122070312,154.406005859375
2026-09-15 03:05:00+09:00,154.40199279785156,154.41299438476562,154.3780059814453,154.3820037841797
